,function_class,function_id,int,lr2,max,eps_ratio,disp,nbc
241,1,5,1350.596128408951,1.0,10.000000000000018,0.5855855855855853,0.9084028271375278,-0.42639680032937644
242,1,5,228.94612840895118,1.0,10.000000000000007,0.5855855855855853,0.9169685105200102,-0.43073753795981584
243,1,5,440.6361284089512,1.0,10.000000000000005,0.5455455455455454,0.9347860328867965,-0.4242643621681337
244,1,5,657.6461284089512,1.0,10.000000000000002,0.5855855855855853,0.876037824049581,-0.43213791803750223
245,1,5,391.7561284089512,1.0,10.000000000000012,0.5455455455455454,0.9174981625213853,-0.43376671864816235
246,1,5,647.0561284089512,1.0,10.000000000000012,0.5655655655655653,0.8852004102344937,-0.42716813154849675
247,1,5,382.0561284089512,1.0,10.000000000000004,0.5655655655655653,0.8802334592737148,-0.41711825336335623
248,1,5,-201.74387159104882,1.0,10.000000000000005,0.5455455455455454,0.9285973384882154,-0.4112634294427601
249,1,5,-600.7238715910488,1.0,10.000000000000009,0.5855855855855853,0.8872258465089011,-0.4332630647480933
250,2,6,1605353.0163017062,0.7947918177079688,75731.47500875377,4.529529529529529,0.8356551430260544,-0.43428291414839226
251,2,6,1028613.3776044066,0.7420504107436434,62047.63907599327,4.40940940940941,0.8669534714205853,-0.4297376615788626
252,2,6,980147.828155351,0.6751524481638456,59761.32023836644,4.389389389389389,0.8762625274851213,-0.4391517227089457
253,2,6,1739827.6170307035,0.8228852568158996,77670.0290518375,4.609609609609609,0.846394679115206,-0.42851903094748467
254,2,6,704672.9474294477,0.6166230363285619,49269.968370730276,4.34934934934935,0.8503210470774808,-0.44090785321435866
255,2,6,1244157.741919893,0.8093376336792116,67072.10062533275,4.469469469469469,0.8455472534592576,-0.41695291723747685
256,2,6,697097.3949159264,0.5837520096759325,32091.37787489699,4.32932932932933,0.8713716594966653,-0.4286118757290349
257,2,6,1170057.5793827528,0.7527178032332187,69043.19948213708,4.48948948948949,0.8304734301815924,-0.4177671416960296
258,2,6,789348.2889923461,0.6262730089686466,40486.93197652911,4.369369369369369,0.8339896882785603,-0.43225392987016553
259,2,6,1389561.7415824987,0.8745362038983312,85735.13697936348,4.589589589589589,0.8454571403186619,-0.39327911221997575
260,2,6,1731875.5099112217,0.8167895488317871,71991.22677026696,4.589589589589589,0.8275470156096778,-0.43856841948446135
261,2,6,1664425.627672198,0.8603243177792339,95570.47602142084,4.589589589589589,0.8546522099017624,-0.42369483585230394
262,2,6,887206.9057589213,0.6797694576543301,53171.98213500822,4.369369369369369,0.8225893284185694,-0.4390491230016199
263,2,6,765320.188681149,0.712404803508055,52523.41056965814,4.389389389389389,0.8724133384086166,-0.41821271334589183
264,2,6,1215994.0821299418,0.7669741356353741,69348.94842254822,4.42942942942943,0.8424112686045048,-0.4271601576542917
265,2,6,803175.2342726396,0.6610659911281919,52109.836090932426,4.389389389389389,0.861177337286068,-0.44006972496633
266,2,6,1157429.2574189017,0.7880852645154501,69967.40898138976,4.50950950950951,0.8802500701463821,-0.41877983702704835
267,2,6,1126602.8282053897,0.8038276129210491,75027.48914990698,4.50950950950951,0.8785749848915841,-0.4235221754664547
268,2,6,1221177.9146349335,0.7746501783860754,60679.47040801808,4.48948948948949,0.8465106586226558,-0.41611371156800664
269,2,6,1054077.6876438386,0.758476838955,70721.90356381764,4.449449449449449,0.859693979646291,-0.4091825149253613
270,2,6,1138422.390415124,0.7439229931477862,61717.993628779186,4.469469469469469,0.8425279962919101,-0.4299515766788622
271,2,6,833980.984192412,0.6189197105146622,39926.777473343034,4.369369369369369,0.8550693520559911,-0.4526662855147885
272,2,6,1037533.967992898,0.7876888900275882,50888.692649611934,4.449449449449449,0.8550466262577825,-0.4251645297336061
273,2,6,1348499.6360458157,0.7662737666317205,76990.27553074548,4.50950950950951,0.8665426647574613,-0.4465878980820004
274,2,6,1198975.5357042453,0.810881754959396,106146.6562596558,4.529529529529529,0.8371483285628335,-0.41829137055015064
275,2,6,1266872.673411033,0.8105972660509785,70501.37134652595,4.529529529529529,0.8601562635199873,-0.42081711982080466
276,2,6,1562625.0703802614,0.796133393564535,82581.36770247709,4.529529529529529,0.8490544463263773,-0.4470649616323666
277,2,6,962806.7661732391,0.6500315889293596,46784.8447367068,4.40940940940941,0.8439255913339991,-0.4570110562947304
278,2,6,1128851.2101773184,0.7287023974695674,62927.92263403045,4.449449449449449,0.8432762423212373,-0.43074772005490375
279,2,6,1467277.3905943616,0.7789838706455403,77496.66473866765,4.529529529529529,0.8476284326937567,-0.4362212094061758
280,2,6,1214676.8216286914,0.8094922375291485,111165.45240244245,4.56956956956957,0.8554811837017541,-0.42436401910294
281,2,6,1666251.6498018452,0.8606819094505036,111908.49713156186,4.589589589589589,0.8779838154209982,-0.42110438731752436
282,2,6,762766.4993301089,0.7832928506200332,57535.87959960689,4.40940940940941,0.8356481708389173,-0.4009790076736701
283,2,6,1314542.111687213,0.7797536390548632,55085.09297507617,4.50950950950951,0.8634853552572048,-0.43928619785646794
284,2,6,1160126.7065863968,0.8306120459834055,80984.00026128159,4.529529529529529,0.8741481082196882,-0.4147471546045775
285,2,6,774405.6756939397,0.6624535261879949,52267.2932348092,4.369369369369369,0.8786741232173935,-0.430737137928081
286,2,6,1090589.8785218578,0.7223268003360555,57666.91423400524,4.40940940940941,0.8499039939947487,-0.4349399936883707
287,2,6,919700.2682413548,0.6679312152447829,46505.95365884419,4.40940940940941,0.8549324340223559,-0.4357316491394483
288,2,6,1097261.7804652185,0.7043996073173049,57873.250003111025,4.40940940940941,0.8261910416198044,-0.44312946506059137
289,2,6,1004799.2770547514,0.6891926811498819,52822.08448685412,4.42942942942943,0.8711555318422431,-0.41556725092063146
290,2,6,1097797.8405611813,0.7195015788221768,67871.7745581884,4.469469469469469,0.8820630146913282,-0.422670881829889
291,2,6,998461.3714701767,0.6715973704203901,46363.16622181763,4.389389389389389,0.8675629238888656,-0.43902474783045164
292,2,6,1334075.489292576,0.8348140554731083,89749.25071912102,4.589589589589589,0.855069709303274,-0.4138969048933514
293,2,6,1541460.6658577134,0.7498789831534017,51095.35326840861,4.54954954954955,0.846659617752675,-0.4382903466689247
294,2,6,1294025.3642002144,0.7424913013905856,69311.3947327338,4.48948948948949,0.854949069508149,-0.44564292993829446
295,2,6,1148332.7487191276,0.7278078816457416,76394.28150004456,4.48948948948949,0.8546248290202348,-0.4362011569739737
296,2,6,1052488.3191012528,0.728746168112373,59212.74117094701,4.389389389389389,0.8722673538660211,-0.42201108949505206
297,2,6,1286693.0918472195,0.844218752122112,86787.56906087151,4.589589589589589,0.8435955243384577,-0.41661412851823765
298,2,6,1014973.9077693186,0.6962223613194397,49146.340805785556,4.42942942942943,0.8624503443474095,-0.43675556596553333
299,2,6,1558728.8583193815,0.8310878930038557,85695.55898996488,4.589589589589589,0.8687452596536572,-0.4157901683263576
300,2,7,3245.9058911941115,0.8209576807508696,241.19255371345207,1.926926926926927,0.8938515605167574,-0.3945215337186791
301,2,7,4324.027985362607,0.8444774932716544,270.66566535900125,2.067067067067067,0.8600986172129339,-0.400807411520821
302,2,7,2390.143293353648,0.6090394453431096,147.27351775328626,1.8468468468468469,0.8636196658955251,-0.39857914872693845
303,2,7,2716.6395935437995,0.6742986848185564,182.79761112310229,1.9069069069069071,0.863271062461781,-0.4110320180247937
304,2,7,2366.429185444784,0.6392767838196747,138.49759100920494,1.7867867867867866,0.8563931966613274,-0.41396495983732295
305,2,7,3647.010957871735,0.8265852929697648,234.00558159915585,2.0070070070070067,0.8958021505604548,-0.41100173903856313
306,2,7,2540.4252336191257,0.6610716132284984,131.3170408321008,1.8468468468468469,0.8686727518693302,-0.41943845602706803
307,2,7,3107.478845814514,0.5569316981510197,131.1583963596481,1.9069069069069071,0.8791189257652625,-0.4157307984819685
308,2,7,2539.2656517890136,0.4561127193326897,130.86005006055106,1.8468468468468469,0.8606897905734052,-0.4298236094461856
309,2,7,2785.0342145587506,0.7520747439143486,176.97854723211708,1.926926926926927,0.8917081204423399,-0.4135776645234921
310,2,7,2819.2627951231775,0.5897508995648213,143.71674014874526,1.8468468468468469,0.8670484852514341,-0.40588036674197236
311,2,7,2162.760261908061,0.5342699021199095,139.6753641052914,1.7867867867867866,0.8737570020772606,-0.3889012306515418
312,2,7,2367.6237161184276,0.5093970068099277,143.10317736483495,1.8868868868868869,0.8874386957273847,-0.4163419321770915
313,2,7,3003.119877729562,0.42275168660292894,111.77971258115133,1.9069069069069071,0.8699650091858823,-0.43945902577813983
314,2,7,1469.58624766651,0.6185100734133578,141.44318993295587,1.8068068068068068,0.879641477374433,-0.4223457317821695
315,2,7,2656.25384078727,0.560682847140966,119.40911292818076,1.866866866866867,0.8795863304411944,-0.4296835231654893
316,2,7,2664.7791162494764,0.7326393239642279,185.57314526238957,1.8868868868868869,0.8539563069861517,-0.3966527924124267
317,2,7,2438.5655080603583,0.650813611717704,148.15001081004155,1.8068068068068068,0.8811297367994104,-0.4133788127187585
318,2,7,3102.701983654202,0.4158675919990301,82.46907500411236,1.7467467467467466,0.846469162547667,-0.44630704547464856
319,2,7,2402.578418276474,0.45273354071464145,115.54877519166435,1.7467467467467466,0.8785515523447518,-0.43071451952707207
320,2,7,3153.513222280509,0.7717164674957666,240.67278796639965,1.9469469469469471,0.8853869954997894,-0.39441439962008873
321,2,7,2192.3528284578697,0.4516354420293883,98.58552024099522,1.7867867867867866,0.8851218244298477,-0.40331540089711504
322,2,7,2055.034309160841,0.5345898752230149,151.18408857344187,1.826826826826827,0.9080303238574374,-0.4260437936775465
323,2,7,2844.4734566401316,0.6442784253466586,139.51650593129057,1.826826826826827,0.8708357807300805,-0.4110406075665045
324,2,7,2522.5928678105497,0.641914002874473,142.68873595907021,1.8068068068068068,0.867252272666499,-0.4249518675234223
325,2,7,2462.886113620778,0.5445490760613689,104.9386694102276,1.826826826826827,0.8627900044133527,-0.4335550494011431
326,2,7,1895.0855058783213,0.1916980921384711,73.76662694741859,1.7267267267267268,0.865946406679631,-0.44481657005160413
327,2,7,2582.5166364424845,0.7023166989439589,185.74181244289554,1.866866866866867,0.8716989889487032,-0.41498013961703184
328,2,7,2209.2703867086257,0.5056635590626417,115.17494776148615,1.7867867867867866,0.8834826806496797,-0.4143217234931451
329,2,7,1914.4792314955728,0.46004669806253473,94.00885540871292,1.7867867867867866,0.8872940601535172,-0.427784301246286
330,2,7,3029.5696619868704,0.769362509052849,186.7889319698337,1.966966966966967,0.8727251357687575,-0.3779042471410187
331,2,7,2758.2774993072053,0.7459094052033342,206.63187050839085,1.9469469469469471,0.8954167801204465,-0.4252624400469189
332,2,7,2174.494123843481,0.4511326987685421,106.1216289276968,1.7867867867867866,0.8585885194682237,-0.440028397015218
333,2,7,1948.233015994702,0.5038266254134303,75.04896492870802,1.7467467467467466,0.8904047666781103,-0.4114112557926831
334,2,7,2468.207803014953,0.5877748423212737,152.78679221498862,1.8468468468468469,0.8911380444306459,-0.41158266634103324
335,2,7,2856.9838340630163,0.7015898027879783,214.28985307602701,1.926926926926927,0.8638283066568307,-0.4109591567516782
336,2,7,1707.1780897382491,0.24618929993475425,53.950765843605446,1.7067067067067068,0.890052487809163,-0.45100924659782293
337,2,7,2148.2823756059474,0.4181616554050184,103.56166683806735,1.8068068068068068,0.8981372435775447,-0.39457821552429895
338,2,7,2964.9104695692695,0.7680795945195529,238.97626568181823,1.9069069069069071,0.8724166870989125,-0.4122760898810439
339,2,7,2462.3120297044766,0.6529485001246368,122.06803804489486,1.8468468468468469,0.8533882317909562,-0.40249938682130637
340,2,7,1233.9372155987703,0.45300051162477484,109.23282148240612,1.8468468468468469,0.8674949661099863,-0.42503931218333063
341,2,7,3089.039481956956,0.5977119343331543,153.5100052134685,1.866866866866867,0.8680058525602656,-0.38421738187647186
342,2,7,2335.8257185535535,0.7592570969141634,158.0329830766374,1.8868868868868869,0.8399667859429372,-0.3985557939550533
343,2,7,2170.7429574838247,0.5989634905628534,166.3281981825952,1.8068068068068068,0.8625942258184822,-0.4010499925422478
344,2,7,1316.2378512678044,0.44729113873156234,102.42129786552663,1.7667667667667668,0.8866097018580699,-0.41955714425092017
345,2,7,2100.7635441797283,0.46127405080291484,86.20190788093026,1.7867867867867866,0.849566591706878,-0.41821051313686053
346,2,7,2147.0799142700675,0.3103010241157118,91.88159926623709,1.826826826826827,0.8864235872711882,-0.44178061100758276
347,2,7,2805.6290109731626,0.5979110865151529,152.64608265036705,1.9069069069069071,0.8764166606116985,-0.42646888666376553
348,2,7,785.9998129478454,0.471893535578525,92.63299155688945,1.7467467467467466,0.8514336920163577,-0.4266736126872107
349,2,7,2709.1196001629496,0.5347481627113446,108.05257535942859,1.866866866866867,0.861538656397696,-0.42451383633513184
350,2,8,527434.9756547665,0.560824085215883,39435.76367773838,4.2092092092092095,0.8034894218062538,-0.4812296671612261
351,2,8,773926.7821817814,0.6459404531369544,48679.31427411081,4.34934934934935,0.8162138893034595,-0.47428538525116215
352,2,8,809693.6646712337,0.6031449692222375,43197.799099626296,4.40940940940941,0.8062558571983364,-0.49228734462871443
353,2,8,778926.9227617068,0.6125060465612622,43098.951836892906,4.34934934934935,0.7926648569976188,-0.4897899591561411
354,2,8,626384.1004393407,0.5982384129806914,29159.19131521004,4.2692692692692695,0.8067871423447853,-0.48453490248699016
355,2,8,727319.673245285,0.5977030159108004,45234.77444404474,4.32932932932933,0.7876474744010294,-0.4916130114315555
356,2,8,485211.0159619449,0.5376957508012077,23654.474693951244,4.1691691691691695,0.7985545288721179,-0.5008298303446905
357,2,8,796911.597545101,0.6425115099906855,46345.45737576731,4.34934934934935,0.7987964282761817,-0.4732772830441536
358,2,8,709601.059852126,0.5739701932504389,37525.59088008241,4.309309309309309,0.8087083704168668,-0.49066051481823464
359,2,8,731758.0364682487,0.6127347556692888,35414.630341893455,4.32932932932933,0.8201441257090873,-0.48803455868324724
360,2,8,546413.5447282942,0.579122295894633,29918.85506852154,4.1891891891891895,0.7849881997309419,-0.48033601450698227
361,2,8,411361.6289236192,0.526530116617374,23814.933003155635,4.0890890890890885,0.787925378999841,-0.4842734521519977
362,2,8,763166.823245459,0.6437773760102607,46511.06630211045,4.369369369369369,0.8127804608265824,-0.46697278978413226
363,2,8,612186.9543664281,0.5813851240735377,33924.6534403381,4.2692692692692695,0.8053126920749941,-0.4783599699602743
364,2,8,728624.2467508606,0.585219939284523,38003.95871047413,4.32932932932933,0.8027741864373557,-0.47792115690944054
365,2,8,803981.2367883053,0.6220567287484439,37383.6313152014,4.369369369369369,0.8023187789487183,-0.48920391854382494
366,2,8,607148.0386348778,0.6006759743669949,35119.36563052625,4.229229229229229,0.8097489674117101,-0.4698446444809246
367,2,8,870358.1930225112,0.6786982850263212,49518.388578989645,4.40940940940941,0.7984935357082341,-0.45436518850292584
368,2,8,612478.8026767095,0.5768672191606078,38835.58128201299,4.289289289289289,0.7932947323449383,-0.4717616915445597
369,2,8,526588.8445480637,0.5686315461942205,25483.18628896016,4.1891891891891895,0.7847228805826612,-0.4861679957954029
370,2,8,706368.9123723019,0.5670996922337112,32392.039922014956,4.32932932932933,0.7993510247946832,-0.4877661430933058
371,2,8,657663.2152173698,0.6474359358933985,48348.60008499404,4.309309309309309,0.782448121127729,-0.4690251224390082
372,2,8,506911.228750768,0.6050757431219282,46592.96178580446,4.229229229229229,0.7946502174303604,-0.4653868910561983
373,2,8,681637.626834012,0.6110329142235817,40566.672972387285,4.309309309309309,0.8052726559897746,-0.47774957628353
374,2,8,488798.9767469424,0.5098991611182719,24723.521425525792,4.149149149149149,0.7851033768648731,-0.5021876662385746
375,2,8,502457.407439535,0.5610487084195912,25618.371358505607,4.1691691691691695,0.8080515401350216,-0.4719385074972528
376,2,8,508717.61748189735,0.5890498969161904,32749.349993590724,4.1691691691691695,0.8099936042987449,-0.4750076238933273
377,2,8,634517.8933820232,0.605111811602087,34866.031248253654,4.289289289289289,0.7856957246931336,-0.4734521886951063
378,2,8,698996.6049437813,0.5739805369563478,38893.18106449961,4.309309309309309,0.7999003431624179,-0.4885163109959746
379,2,8,575488.9102117476,0.5649430111128487,34885.21978797317,4.229229229229229,0.7741541151629917,-0.48684080821379294
380,2,8,549090.753006622,0.6001141966342953,46973.711355674146,4.229229229229229,0.8090024847074893,-0.45931393113553465
381,2,8,737432.3875069197,0.5712585173515989,40524.069628384794,4.32932932932933,0.8029299342759619,-0.4935079608697616
382,2,8,585295.1497081029,0.6073210803901454,39172.66406287932,4.229229229229229,0.7935016230735512,-0.46808652866089906
383,2,8,530308.799823081,0.5693260269430997,38013.80676088526,4.2092092092092095,0.8206553910734915,-0.4853575805935668
384,2,8,527234.3796096059,0.597068205681786,26615.13798392986,4.1891891891891895,0.7869367951272745,-0.4787370519951991
385,2,8,872726.6216686779,0.6284929180072929,40182.797603220584,4.389389389389389,0.8382914892064754,-0.47807907097130675
386,2,8,563264.948483594,0.5868800379910877,38960.75793772741,4.2492492492492495,0.8022925579493477,-0.47080879947350684
387,2,8,674660.4959931097,0.6422296948179007,49635.25002018503,4.309309309309309,0.803829472097164,-0.456324708574166
388,2,8,853041.6459786961,0.6578292844819137,47009.30047313464,4.40940940940941,0.8197332555055583,-0.4511958313861011
389,2,8,662157.2176976894,0.6342277856878058,44595.7077841457,4.34934934934935,0.8066893702400271,-0.4747544020272555
390,2,8,636102.4936682006,0.6393280479074877,48705.89885785376,4.309309309309309,0.8135813723284679,-0.46953743834533324
391,2,8,799882.6576025172,0.5963715854082481,43928.68215737569,4.369369369369369,0.8256565594622863,-0.4879984405972786
392,2,8,576420.9493510651,0.5816230526018864,29741.246725769084,4.229229229229229,0.7690673388816117,-0.490176822549405
393,2,8,587586.9549723928,0.609791906650579,37923.059000255336,4.2492492492492495,0.802416134960421,-0.4766718463685726
394,2,8,849970.1438371639,0.6176789478321589,46377.53586250355,4.40940940940941,0.8165814345212761,-0.4817982943208309
395,2,8,746076.0736345547,0.615028672958204,41998.092234606076,4.32932932932933,0.793396819483699,-0.4679858384870933
396,2,8,831178.0751376649,0.6103911063779641,48994.99810751673,4.389389389389389,0.8027772041608582,-0.47663087180470454
397,2,8,848105.2610436926,0.6319608578356376,49498.23305528131,4.42942942942943,0.8298421669923918,-0.47439636198845503
398,2,8,808962.9403372736,0.6432069296016575,48384.62651590656,4.389389389389389,0.809712655629702,-0.4630489963093797
399,2,8,806690.7716892111,0.6371174524576462,49338.60445323731,4.369369369369369,0.8093970000214474,-0.47362764948818115
400,2,9,398802.50736996694,0.04420655697981424,7357.281495790626,4.1891891891891895,0.8048770209634265,-0.49077657157986354
401,2,9,396476.6848674797,0.045956633683021275,7763.8556592012,4.1691691691691695,0.7805995824794695,-0.47848961091252096
402,2,9,392816.2738585279,0.049464390070812825,6626.438178348627,4.1691691691691695,0.7790120388143181,-0.4897623372648206
403,2,9,394339.11250427074,0.03481560206289136,7909.731707220269,4.1691691691691695,0.7902147219934261,-0.48778027424250614
404,2,9,402512.05023792275,0.02903199871981088,5168.274087010995,4.1691691691691695,0.7861710972484414,-0.4817350687723671
405,2,9,400451.2185549316,0.03643042879031111,7590.375100608818,4.149149149149149,0.8035035144340384,-0.46069708494537454
406,2,9,395162.2577883094,0.03875994961567486,8229.094984884123,4.1691691691691695,0.7925863100284718,-0.47570416214518685
407,2,9,399525.56212556135,0.0353589023864761,7957.265324636865,4.1691691691691695,0.7993594852162661,-0.48023622671506494
408,2,9,392858.0656173631,0.046683342083030155,6372.302389175819,4.149149149149149,0.8143993010661171,-0.49513355926697844
409,2,9,391397.00342377677,0.028056893663086058,7336.606068805879,4.149149149149149,0.7899728307923303,-0.4817846009308319
410,2,9,402453.30607645196,0.03127070340394478,6208.830914493435,4.1891891891891895,0.7948304239979401,-0.47763606575795875
411,2,9,396836.9581965492,0.04156945499845133,6985.9634544768405,4.1891891891891895,0.7829094313034293,-0.4850652668408058
412,2,9,392852.7681443671,0.02588321156131934,7284.776997919706,4.149149149149149,0.801069039708498,-0.49134899600941906
413,2,9,402887.56831839035,0.045199612632068176,6271.862479696342,4.149149149149149,0.7958500573949356,-0.47742545984008455
414,2,9,395579.8461949829,0.04075469239162288,6979.5573647270585,4.1691691691691695,0.7956948254032312,-0.48689162514402934
415,2,9,399351.2204537357,0.038067382905534464,7026.521059656394,4.1691691691691695,0.7890855198180942,-0.47319466327668575
416,2,9,392659.14735469304,0.06071390155705447,7483.025011793166,4.1691691691691695,0.7931372285338689,-0.48287090935444354
417,2,9,400504.3243933145,0.03504130783218795,8135.607126097226,4.149149149149149,0.7968568892429891,-0.48191617993037983
418,2,9,402103.2391820575,0.040860507186692874,8797.327502689935,4.1691691691691695,0.7923664035292309,-0.4752042034122591
419,2,9,399714.8447076008,0.037764842423470335,10078.865086664024,4.1691691691691695,0.7932657018721079,-0.48467609823866364
420,2,9,398791.77921353944,0.041151144447453714,6069.808601257833,4.149149149149149,0.786866555671977,-0.48116650549662465
421,2,9,392383.1900060581,0.04137296527446854,7549.815917412964,4.149149149149149,0.774729884325821,-0.4765519606340177
422,2,9,397319.58113950706,0.035463954757380955,7793.570049011066,4.149149149149149,0.8062844944168425,-0.489060272087403
423,2,9,393215.98312283785,0.042533365143251345,8090.70778989152,4.149149149149149,0.7775150381777081,-0.4820037893152951
424,2,9,396802.54309950647,0.03475359483621743,6427.393267568573,4.1691691691691695,0.8035357019412434,-0.49859164756505436
425,2,9,394236.67586881446,0.043385064287405406,7047.301571617213,4.1891891891891895,0.779547293133399,-0.48639102113932375
426,2,9,395731.21296109096,0.042160509809415214,7231.459981444241,4.1691691691691695,0.7950508310507287,-0.4739637434786349
427,2,9,397341.88027800317,0.04087499370730596,7880.464117549829,4.1691691691691695,0.783366431074953,-0.4909776996566614
428,2,9,397599.75275594334,0.04351214475549503,10667.85451515167,4.1691691691691695,0.8111768626536701,-0.4760071081486498
429,2,9,391424.76815216296,0.055288746615443474,9703.052238003569,4.1691691691691695,0.7876673917918627,-0.4902670703785388
430,2,9,396122.6509350554,0.04378535523130478,8383.088639780985,4.1691691691691695,0.7880548630547081,-0.4922683697977175
431,2,9,391251.5561776756,0.04035978881237867,7964.913252289394,4.129129129129129,0.7866957832444857,-0.4953416178271085
432,2,9,393659.86998020747,0.03738896321678298,6307.443855959026,4.1691691691691695,0.7854113011179652,-0.4856119866303521
433,2,9,399640.6020955814,0.04960538830661121,8202.223945459658,4.149149149149149,0.783409015891757,-0.4771124982718188
434,2,9,394944.32399410545,0.04701274622151508,9274.920431896147,4.129129129129129,0.7686403224837449,-0.478551676229499
435,2,9,395581.56905654026,0.029968068303103168,6008.4870047737195,4.129129129129129,0.7823228240544206,-0.4918926169858967
436,2,9,402119.927067237,0.04256663644407599,8609.776213364928,4.1891891891891895,0.7699351149870781,-0.4950254528100928
437,2,9,398615.76952886727,0.04043512067113153,7160.324585414258,4.149149149149149,0.7802963491668253,-0.4905666005390127
438,2,9,400955.22979098,0.03199554162419893,7703.7042472110115,4.1691691691691695,0.792719481752549,-0.49018483265583424
439,2,9,395204.792075578,0.035780095293821756,8657.653787173058,4.149149149149149,0.8003741308162897,-0.4552048561586838
440,2,9,393444.2972446922,0.04559867563374098,8614.15036544212,4.149149149149149,0.7962688145225395,-0.48166263791704295
441,2,9,393255.1731414959,0.04510039745492722,9005.805278455935,4.1691691691691695,0.7912571611502281,-0.494148620658103
442,2,9,396864.05930735625,0.032455076810955275,7343.9947632667445,4.149149149149149,0.7997338442094181,-0.4972106074946768
443,2,9,395641.73387089703,0.05046358033962128,8384.354488429071,4.1691691691691695,0.8044536822833948,-0.5027382188045355
444,2,9,398534.471539908,0.03786260993151036,6124.704522017132,4.1691691691691695,0.7905639332231742,-0.47763950026640256
445,2,9,394846.56692429446,0.03243817977141372,6981.906306041808,4.1691691691691695,0.812227599691338,-0.4761884243115815
446,2,9,398906.44587609713,0.04127087762141546,7253.355114012673,4.1891891891891895,0.8111170248620896,-0.47210683558284905
447,2,9,395224.4100007997,0.03153370083773044,6135.663273195725,4.149149149149149,0.778392155473134,-0.4823381642076576
448,2,9,395902.54791392223,0.04080870856949237,7722.640742817382,4.1691691691691695,0.7938654460563117,-0.4945779593776007
449,2,9,396983.8277535354,0.03668887777785945,8983.310546836796,4.149149149149149,0.7810448962182136,-0.4685039595151995
450,3,10,21076001.418645974,0.3776275595399742,1543898.3869838458,5.97097097097097,0.9405682911599039,-0.3627321266698883
451,3,10,18180968.857072875,0.08175629958378428,542609.2874846692,5.89089089089089,0.9166081294442013,-0.39245411534086194
452,3,10,17708752.729144588,0.13780445461116964,842033.453677244,5.89089089089089,0.9564395061266633,-0.37922908179657505
453,3,10,25800835.868464537,0.5167567909221308,1812633.6013022498,5.99099099099099,0.9132430196144612,-0.37331040766009643
454,3,10,24933496.15090397,0.4436832567196254,2260092.6261180663,5.99099099099099,0.9286726659325456,-0.3597378109025433
455,3,10,20324143.34759531,0.33159768532249445,1410424.914048849,5.97097097097097,0.9089183543319934,-0.37677548301068076
456,3,10,35284488.26737544,0.8048206623898018,4996268.865046189,6.13113113113113,0.9003238127585806,-0.34995053708475166
457,3,10,19492209.010085925,0.3367624340986809,1595419.5203444716,5.91091091091091,0.9303718907223751,-0.3425973889647451
458,3,10,25195958.086907636,0.636576208340851,3099523.5325020747,6.05105105105105,0.9436089149897376,-0.35238141299566195
459,3,10,24839369.3215492,0.641649747341368,2606239.402541029,6.03103103103103,0.9324007184862119,-0.37312403079517037
460,3,10,21149838.833386663,0.31795295661229084,1124407.90206982,5.950950950950951,0.907382180129284,-0.38170985444386785
461,3,10,20917493.086803705,0.41927414955364983,2360876.3276931667,5.97097097097097,0.9356419801725088,-0.35766724360165103
462,3,10,21446705.33227615,0.44269986440517906,1897488.7401727517,5.950950950950951,0.9388987010907425,-0.3383148745482319
463,3,10,27968457.315768596,0.6090508848674214,3084048.070981056,6.03103103103103,0.8838412022167144,-0.3525218717178816
464,3,10,18439957.269519884,0.1576151954640932,868233.3367077599,5.930930930930931,0.9507883196536754,-0.37224058639661006
465,3,10,32611307.104090307,0.6575648424495346,2231306.7005017134,6.11111111111111,0.8869963710990016,-0.3929889934452937
466,3,10,19009896.99119945,0.12393998244426485,614766.3242474393,5.91091091091091,0.9535491736582755,-0.39467871010382205
467,3,10,30247396.68777195,0.6480983097533712,2779053.8180823103,6.091091091091091,0.917829395690501,-0.3426351095891651
468,3,10,30953888.52753989,0.6654157628323321,3034807.986091095,6.07107107107107,0.9432696889824134,-0.3575647513498535
469,3,10,22711939.833948586,0.3211624742379732,1648489.6197973154,5.950950950950951,0.9240563316138477,-0.3717595486530293
470,3,10,37227729.91450838,0.7203660946900043,3077625.9876424293,6.171171171171171,0.9165439149187332,-0.391884179467508
471,3,10,21280052.209966157,0.5201194727190365,2042315.8126471585,5.930930930930931,0.9244643777170514,-0.31567929949223184
472,3,10,16073472.588504355,0.021222697584139305,304123.5432833445,5.870870870870871,0.9227153764364562,-0.37896885010587644
473,3,10,24759722.784872744,0.5784783290971408,1996994.7808648155,6.011011011011011,0.9271898809162801,-0.3586425045476579
474,3,10,19063726.536338817,0.10682736070337195,733570.8013316815,5.91091091091091,0.9370384001354436,-0.4000742160802939
475,3,10,17283246.45882374,0.061732699878199515,463360.96775779896,5.89089089089089,0.9134272661917471,-0.3727762545207989
476,3,10,22013466.802636772,0.4599843515931117,1558271.0021673501,5.950950950950951,0.9050196780522982,-0.35806525654430066
477,3,10,20579135.286036894,0.29699781153269533,1409993.6821638772,5.97097097097097,0.9164615683574748,-0.37499661767441755
478,3,10,19485097.873285707,0.11495119462086456,581196.4505868074,5.930930930930931,0.8936055088130009,-0.3877464519545121
479,3,10,27934042.04823791,0.6496852881629072,3638361.10531694,6.05105105105105,0.876628881522197,-0.3440228593791136
480,3,10,19202563.87199988,0.1585466586720834,1080844.5629240454,5.870870870870871,0.9620480314053154,-0.3820126272671115
